,title,cluster
2560,"
	I recently went to see a ear, nose, and throat doctor about not being able to breath out of the left side of my nose. I do have HIV. He said due to that, he wouldn&#39;t do a surgery to fix my problem and doubted any other doctor would either. He said that the inside of that side of my nose is crooked. It is stopped up and I can&#39;t breath out of it. Is there anything I can do? Its driving me crazy..... Thank you
",4
2564,"
	I had a Septorhinoplasty 12 days ago. Cast was attached wonkily and my nose morphed the shape- a flat side and ramp side. Doc unconcerned. I haven&#39;t been able to breathe through nose until today &amp; it is very difficult with strange whistling. When cleaning I made the mistake of cleaning far up with my q tip and probably moved tissues around. A torch shone up my nostrils shows a big dark cavity, the other normal. Do I appear to need a revision, or am I healing normally?
",4
2565,"
	Hello. I am 2 weeks post septorhinoplasty and everything seems to be healing well. However, the other day I noticed when I put a little pressure on the nasal bone between my eyes I can click something back and forth. It is not visible and does not hurt, but is weird. Thanks you.
",4
2573,"
	Hello Drs. My sister just recently had her nose done. Her own septum was accidently thrown away (I&#39;d have blown a gasket) so her dr. had to use a synthetic. My sister can&#39;t remember the name of it but thinks it&#39;s something like PX Sheet or Sheeting? It&#39;s only been out for three yrs. and is used mainly for reconstruction of the nose. Have any of you heard of it and how good and long lasting is it? Thanks as always for your time and answers. God Bless.
",4
2593,"
	I had my septoplasty surgery almost 2 months ago, and so far I still haven't feel good about the result. Although I sleep better but the air flow is still not smooth going into my sinus. I can always feel there's swelling or burning on the side that was worked on. I do heard a lot of people saying the procedure takes max. 6 months to see effect. Meanwhile my doctor said the airflow looked perfect and nothing else can be done. Does it really have to wait that long to see effect? I m so lost...Need help please!
",4
2598,"My son has been diagnosed by an ENT doctor with a deviated septum.  Before this he experienced trouble waking up all through the night, was put on Ambien, began experiencing panic attacks almost daily.  Now he experiences bad headaches, dizziness, light headedness, and sometimes problems with his vision.Could all these symptoms be due to a deviated septum or just panic attack symptoms?  He began experiencing these sleeping problems about a year ago (age 20) and then the panic attacks about 3 weeks into the Ambien.  Thanks in advance for your response.",4
2602,"
	I was taking 2 meds for pain blocking. One of them dried me out. After several years they took me off it because of nose bleeds, they thought were due to dryness. It didn&#39;t stop the bleeding so they took me off the other and it did. It left me with a hole between the nasal passages in my cartilage and I don&#39;t know how it would be fixed.
",4
2605,"
	in 1995 i had surgery for a deviated septum, which was performed again approx 1996 as it had not worked. In late 1997/early 1998 i had surgery once more and i think they removed nasal cartilidge but can not be sure. Since then i suffer frequently from sinusitis and most recently am getting pain in my right nostril just at the entry point. It feels like a bony lump is appearing and is very painful could you shed any light on this?
",4
2606,"
	I have broken my nose four times. I have trouble breathing, on a good day both nostrils work, but most days only one is functioning. Along with breathing trouble, i get really bad headaches when i wear glasses or go on roller coasters. I saw a doctor and he said i had a deviated septum, and my nose is crooked. I&#39;m only 18 and surgery is pretty scary.
",4
2613,"
	Saw an ENT at Kaiser in Panorama City for sinus issues, offered to remove the hump and lift the tip of my nose. My insurance covers it. He has over 25 years of experience and has performed thousands. he's unable to show before &amp; after photos of his work. I'd love a talented ENT to sculpt my nose but i have no way of knowing this ENT's artistic abilities. Does anyone know of Dr.Levin? If i cannot acquire enough feedback on his cosmetic abilities I will undergo the septoplasty WITHOUT the rhinoplasty.
",4
2616,"
	Had procedure. Was told I had a collapse, then that surgeon in hindsight should have shaved more off turbinate, and it's probably a nasal valve issue. Quality of life was better before procedure. No one seems to answer the q's regarding symptoms or issues that imply revision. Should I have gotten a rhino too, or was this just a shoddy job? Please let me know!
",4
2617,I'm getting a septoplasty and my turbines or something like that cautarized. What does my doctor mean when he also says he's going to &quot;shave down the sides of my upper nose cartilage?&quot; Is that going to think it out up there or get rid of the bump or what?,4
2619,"Injured 10 days ago. Knee to face in Judo class. xray shows possibly 3 breaks. 2 visible on nose and possibly on lower portion of left orbit. He refuses to see a specialist, now complaining of constant severe headaches and feeling of &quot;leaky&quot; air when he exhales out of nose. R the headaches related to sinus, possible orbital fracture or something else? I am worried and can't convince him to see doc. Says people break noses all the time and do nothing to correct. It bled for 3 hours after injury, when I told him about septal hematoma &amp; poss. complications he went for xray.",4
